,_id,text,orig_gender
11327,train38266,who compiled the american dictionary of english language in which year,n
11328,train38268,what is the name of the football team in facing the giants,n
11329,train38269,who was the highest ranking officer killed in vietnam,n
11330,train38270,when was the first selfie taken who took it,n
11331,train38273,where does the name acid rain come from,n
11332,train38274,who won the democratic nomination for president in 1980,n
11333,train38278,who operated the national combined dna index system,n
11334,train38282,who did nicola walker play in four weddings and a funeral,n
11335,train38291,what year did person of interest come out,n
11336,train38293,who is karen married to on will and grace,n
11337,train38295,who played the role of lakhan in the movie 'ram lakhan',n
11338,train38300,falling in love with the person who saved your life,n
11339,train38302,who sings the song at the end of finding nemo,n
11340,train38303,where does the last name bruno come from,n
11341,train38305,what is the name of the process used to separate the components of petroleum,n
11342,train38308,what was the name of the nickelodeon slime show,n
11343,train38311,who plays brian kinney on queer as folk,n
11344,train38318,who killed the kraken in pirates of the caribbean,n
11345,train38324,who is the current president of united airlines,n
11346,train38325,who did the voice of alf on the tv show,n
11347,train38332,who are abathembu and where do they come from,n
11348,train38335,who is the head basketball coach at alabama,n
11349,train38337,the person who originated the wisconsin idea of efficient government was,n
11350,train38340,who did marshon lattimore play for in college,n
11351,train38342,who played belle in gone with the wind,n
11352,train38343,who owned the original lands that virginia tech is built on,n
11353,train38345,who sang honey won't you open that door,n
11354,train38348,who sang lazy hazy crazy days of summer,n
11355,train38352,who sings the song how great is our god,n
11356,train38354,who starred in a tale of two cities,n
11357,train38361,who has control over consolidated fund of india,n
11358,train38363,who wrote the song all you ever do is bring me down,n
11359,train38364,who approves the head of the cabinet departments,n
11360,train38373,who wrote who do you think you are,n
11361,train38376,who does the voice for franklin in gta 5,n
11362,train38378,who does anne marry in parks and rec,n
11363,train38383,where did the name tim tam come from,n
11364,train38385,where does the name coeur d'alene come from,n
11365,train38388,who played gordon cooper in the right stuff,n
11366,train38391,where did the name scotland yard come from,n
11367,train38396,what is the name of train station in florence,n
11368,train38397,who wrote ain't no love in the heart of the city,n
11369,train38403,who was the social psychology professor at yale who designed,n
11370,train38417,who excutive the site of mohenjo daro in sindh,n
11371,train38418,who sang the song please don't go,n
11372,train38419,who played bj hunnicutt on the show mash,n
11373,train38420,who went to the lakers first shaq or kobe,n
11374,train38423,who sang the song too legit to quit,n
11375,train38425,who plays gail the snail on it's always sunny,n
11376,train38428,who won the grambling state north carolina game,n
11377,train38429,who wrote that's why god made the radio,n
11378,train38431,what kind of difficulties did pioneers who traveled overland trails to the west face,n
11379,train38433,who did portugal beat in euro 2016 final,n
11380,train38435,who wrote the song crying in the chapel,n
11381,train38436,where did the mullet haircut get its name,n
11382,train38439,who wrote come out ye black and tans,n
11383,train38440,who wrote shoo fly don't bother me,n
11384,train38446,who was the leader of australia during ww2,n
11385,train38447,who led the russian peasant rebellion of the 1770s,n
11386,train38450,who has the most around the horn wins,n
11387,train38451,who wrote capitalism and underdevelopment in latin america,n
11388,train38460,what is the name of the medical profession that draws blood,n
11389,train38461,who does melanie end up with in the host,n
11390,train38463,who developed an effective method for measuring attachment,n
11391,train38470,who was the actor that played newly on gunsmoke,n
11392,train38475,who was the first african american to walk in space,n
11393,train38478,who were the laws of manu written by,n
11394,train38481,one who has vowed not to marry one word,n
11395,train38487,who can be defined as a vulnerable person,n
11396,train38491,who is credited as the founder of entomology as a science,n
11397,train38500,who did rashad jennings play for in the nfl,n
11398,train38504,who owns the grand sierra resort in reno,n
11399,train38507,who wrote a walk in the black forest,n
11400,train38512,who was the original singer of suspicious minds,n
11401,train38514,who created the printing press in the renaissance,n
11402,train38518,who knocked love is all around off number 1,n
11403,train38520,who sang like a puppet on a string,n
11404,train38521,who founded the school of functionalism and what were its primary beliefs,n
11405,train38523,who played alfred in batman the dark knight,n
11406,train38526,who played jesse in 3000 miles to graceland,n
11407,train38529,who lived in red hook in the 1950s,n
11408,train38535,who won the fight between pacquiao and marquez,n
11409,train38539,who pays for most of the scientific research done in the us,n
11410,train38546,who played tom in to kill a mockingbird,n
11411,train38548,who sings you'll never find another love like mine,n
11412,train38553,who sang i'm walking in the air,n
11413,train38558,who sings the good old days with macklemore,n
11414,train38559,who voices sebastian in black butler english dub,n
11415,train38561,who played rogue in the first x-men movie,n
11416,train38563,who sings the song can you woo woo woo,n
11417,train38564,who did elton john write philadelphia freedom for,n
11418,train38568,who pays for most of the scientific research done in the united states,n
11419,train38572,who played bonnie butler in gone with the wind,n
11420,train38582,who discovered that sterilizing surgical instruments with antiseptics would help prevent infection,n
11421,train38583,who made the baseball hall of fame this year,n
