,_id,text,orig_gender
2827,train47326,who recorded the most beautiful girl in the world,g
2828,train47350,who sings i am woman hear me roar,g
2829,train47394,who played eddie winslow's girlfriend on family matters,g
2830,train47406,who went to sea with silver buckles on his knee,g
2831,train47435,in the lay of sir launfal who denounces sir launfal to king arthur,g
2832,train47452,who played bill paxton's fiance in twister,g
2833,train47457,who plays smash mom on friday night lights,g
2834,train47554,who hosted the reality show called mr. personality,g
2835,train47564,actress who plays shaw in person of interest,g
2836,train47575,who asserted that man is product of earth surface,g
2837,train47597,who played chips girlfriend polly on my three sons,g
2838,train47610,who appeared at his party's 1932 nominating convention to give an acceptance speech,g
2839,train47612,who sings bella notte in lady and tramp,g
2840,train47620,who sang annie i'm not your daddy,g
2841,train47623,who was believed to be the son of re the sun god,g
2842,train47624,who sang the song the man who shot liberty valance,g
2843,train47638,who was the last f1 driver to race a car bearing his own surname,g
2844,train47642,when did queen write who wants to live forever,g
2845,train47648,who was the peasant girl who fought against england with the french troops,g
2846,train47671,who dies in girl meets world season 2,g
2847,train47677,who is the wanderer and what happened to him,g
2848,train47738,who is beyonce talking about in her song heaven,g
2849,train47790,who is the guy who plays beck on victorious,g
2850,train47797,emperor who made buddhism the state religion in india in 250 bc,g
2851,train47838,rekka katti parakuthu manasu serial tamil father name,g
2852,train47865,who is the girl in malibu most wanted,g
2853,train47881,who does the voice of mrs rabbit in peppa pig,g
2854,train47895,who is the guy that does the farmers insurance commercials,g
2855,train47903,who voices spider man in the animated series,g
2856,train47920,who did charity sell her baby to in emmerdale,g
2857,train47948,who played don on how i met your mother,g
2858,train47968,who played the deaf guy in the replacements,g
2859,train47976,who was the old woman in phantom of the opera,g
2860,train47989,who sings thank god i'm a country boy,g
2861,train48005,who bagged the miss universe title in may 2000 in camps,g
2862,train48024,who was the king that gave up the throne,g
2863,train48026,who was the leading lady in raiders of the lost ark,g
2864,train48073,who plays lisa james in the boy in the dress,g
2865,train48116,what is ralph angels real name on queen sugar,g
2866,train48117,who is mr smith in sarah jane adventures,g
2867,train48140,what was mr. magoo's dog's name,g
2868,train48158,who plays benedict arnold's wife in turn,g
2869,train48167,who played the thin man in the tv series,g
2870,train48180,who played the boy in the blue lagoon,g
2871,train48185,who sang isle of innisfree in the quiet man,g
2872,train48188,who was the bad guy in dudley do right,g
2873,train48203,who plays claire's mom on modern family,g
2874,train48215,all in all azhagu raja movie actress name,g
2875,train48225,who played the youngest son on home improvement,g
2876,train48253,who played ross's girlfriend mona on friends,g
2877,train48263,who is the boy in rihanna's we found love video,g
2878,train48273,who is the son of deucalion and pyrrha,g
2879,train48282,what happens to the girl who lights a fire,g
2880,train48295,who plays the girl terminator in terminator 3,g
2881,train48300,who perform the produnova routine in her sports,g
2882,train48341,who plays max branning's wife in eastenders,g
2883,train48344,who was in the aaliyah i miss you video,g
2884,train48374,who played herman munster's wife on the munsters,g
2885,train48410,who played uncle woody on sanford and son,g
2886,train48414,who played miss steele in sense and sensibility,g
2887,train48428,who was the first female general officer in the air force,g
2888,train48446,who was the first scottish king of england,g
2889,train48453,who hosted the table tennis 2017 itf women's world cup,g
2890,train48461,who plays amy adams husband in nocturnal animals,g
2891,train48479,who played wendy craig's sons in butterflies,g
2892,train48528,who is known as the father of political science,g
2893,train48559,who is the guy in the primitive technology videos,g
2894,train48562,who sang the man with the golden gun,g
2895,train48569,who plays rachel green's mother in friends,g
2896,train48579,who plays luke's dad on the oc,g
2897,train48585,who is the actress that plays gloria on modern family,g
2898,train48589,who has won the 2018 men's singles tata open maharashtra tennis tournament,g
2899,train48614,who plays cora's mother on downton abbey,g
2900,train48616,who sang he going to step on you again,g
2901,train48635,who was the emperor of mexico who was overthrown in 1823,g
2902,train48664,who played colonel sink in band of brothers,g
2903,train48669,who won the men's singles title of the us open tennis grand slam 2014,g
2904,train48672,who won the women's singles wimbledon championship 2016,g
2905,train48677,who chooses man of the match in football,g
2906,train48684,who is the female singer in 10 things i hate about you,g
2907,train48689,who was named king of italy in 1861,g
2908,train48730,who played in the movie grumpy old man,g
2909,train48757,who played the leading man role in m. butterfly's 1988 broadway production,g
2910,train48761,what is the name of son of hanuman,g
2911,train48778,who sings he don't love you like i love you,g
2912,train48781,who sings he lives in you lion king,g
2913,train48794,where in the bible does it say he who does not work does not eat,g
2914,train48809,the book one part woman has been authored by whom,g
2915,train48820,who is the woman judge listed in the old testament,g
2916,train48838,who played michael corleone's bodyguard in godfather 2,g
2917,train48870,what is the name of frosty the snowman's wife,g
2918,train48879,who was the little girl in the movie them,g
2919,train48885,where does the boy who dared take place,g
2920,train48886,who narrates the most interesting man in the world,g
2921,train48911,who played jesse's mom in breaking bad,g
2922,train48924,who played mrs howell on gilligan's island,g
2923,train48937,who sang with prince on diamonds and pearls,g
2924,train48942,who is the women's basketball coach at notre dame,g
2925,train48945,who plays lucy in how i met your mother,g
2926,train48948,who does patrick dempsey play in brother bear 2,g
2927,train48950,who is the girl in the walking after you video,g
2928,train48960,who played jackie robinson's wife in the movie 42,g
2929,train48964,who plays gabriel's mom on desperate housewives,g
2930,train48967,who wrote the song i let her lie,g
2931,train48976,who played trinity in sons of anarchy season 3,g
2932,train48980,who plays sonny's dad on days of our lives,g
2933,train48994,who won the women's singles gold medal in tennis at the rio olympics,g
2934,train49013,where did hungry mother state park get its name,g
2935,train49039,who plays the daughter in how i met your mother,g
2936,train49069,who is the girl that sings with the chainsmokers,g
2937,train49084,who is the girl on the cover of falling in reverse album just like you,g
2938,train49089,who inspired berlioz to compose his symphonie fantastique,g
2939,train49108,who does david burtka play in how i met your mother,g
2940,train49112,who did uconn women's basketball lose to,g
2941,train49127,who played adam sandler's father in big daddy,g
2942,train49142,who is the football player who killed his girlfriend,g
2943,train49205,who played guitar on walker brothers no regrets,g
2944,train49207,who is known as the father of epidemiology,g
2945,train49215,who is known as man of destiny in the world,g
2946,train49223,what does the name luca mean for a girl,g
